shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel,model
好运来数码甄选,9999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> Pro,765872070953,1200,山东 临沂,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
兴卓聚力,15999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> Pro  12+256,766536154001,1200,北京,0,0,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
数码甄选好店,9999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> Pro 12+512GB,770620988622,1200,广东 深圳,1,0,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
好通数码店,7299.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> Pro 8+256,768324965442,1200,广东 深圳,0,0,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
幸运数码正品店,1988.0,全新正品!华为Mate40 5G手机M40官方旗舰官网正品店官网mate40pro,768514041786,1200,广东 深圳,0,0,1,0,0,麒麟9000,5000+2000+1200,66,,3,5000,Mate 60
幸运数码正品店,1988.0,全新正品!华为Mate40 5G手机M40官方旗舰官网正品店官网mate40pro,768514041786,1200,广东 深圳,0,0,1,0,0,麒麟9000,5000+2000+1200,66,,3,5000,Mate 60
幸运数码正品店,1988.0,全新正品!华为Mate40 5G手机M40官方旗舰官网正品店官网mate40pro,768514041786,1200,广东 深圳,0,0,1,0,0,麒麟9000,5000+2000+1200,66,,3,5000,Mate 60
幸运数码正品店,1988.0,全新正品!华为Mate40 5G手机M40官方旗舰官网正品店官网mate40pro,768514041786,1200,广东 深圳,0,0,1,0,0,麒麟9000,5000+2000+1200,66,,3,5000,Mate 60
幸运数码正品店,1988.0,全新正品!华为Mate40 5G手机M40官方旗舰官网正品店官网mate40pro,768514041786,1200,广东 深圳,0,0,1,0,0,麒麟9000,5000+2000+1200,66,,3,5000,Mate 60
长天极数码正品店,6999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> Pro 12GB+256GB 智能手机,768219892127,1200,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
太极国际数码,1588.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> 60 Pro+新款正品5G荣耀官方旗舰X<span class=H>50</span>GT智能手机,772798877955,1188,北京,0,1,1,0,0,,4800+4000+4800,88,,3,4800,Mate 50
太极国际数码,1588.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>60</span> Pro+新款正品5G荣耀官方旗舰X50GT智能手机,772798877955,1188,北京,0,1,1,0,0,,4800+4000+4800,88,,3,4800,Mate 60
德盛数码好店,9999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span>,770768902003,1092,广东 深圳,1,0,1,0,0,骁龙8+ 4G,4800+1300+1200,66,,3,4800,P60
酷动3C数码商城,9999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> Pro,744738218599,1068,广东 深圳,1,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
圣光数码,7999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span>  全新正品  智能鸿蒙,773608512453,1032,北京,1,1,1,0,0,骁龙8+ 4G,4800+1300+1200,66,,3,4800,P60
德盛数码好店,9999.0,Huawei/<span class=H>华为</span> <span class=H>MATE</span> <span class=H>50</span>,764782148038,972,广东 深圳,1,0,1,0,0,第一代骁龙 8+ 4G,5000+1300+1200,66,,3,5000,Mate 50
好通数码店,8399.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> Pro 12+512,774536892898,924,广东 深圳,0,0,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
佰亿数码手机,9999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span>,770708292675,840,广东 深圳,0,0,1,0,0,骁龙8+ 4G,4800+1300+1200,66,,3,4800,P60
新通信手机数码,5599.0,Huawei/<span class=H>华为</span> <span class=H>P60</span>,768940723805,804,北京,0,0,1,0,0,骁龙8+ 4G,4800+1300+1200,66,,3,4800,P60
好通数码店,6999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> Pro 12+256,774462215516,780,广东 深圳,0,0,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
极客数码优品,9999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> Pro 超聚光夜视长焦 昆仑玻璃 双向北斗卫星消息,761942410050,768,广东 深圳,0,0,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
中航数码通讯,2948.0,Huawei/<span class=H>华为</span> <span class=H>MATE</span> <span class=H>50</span>正品旗舰鸿蒙系统<span class=H>mate</span><span class=H>50</span>pro昆仑玻璃骁龙芯片,767987679437,732,广东 深圳,0,1,0,0,0,第一代骁龙 8+ 4G,5000+1300+1200,66,,3,5000,Mate 50
捷园卡数码专营店,1099.0,当天发!分期免息 Huawei/<span class=H>华为</span>nova8 5G全网通12+256GB新款学生老年人<span class=H>华为</span>手机官方旗舰店官网正品<span class=H>p60</span>/Play8T,770944296057,708,广东 深圳,0,1,1,0,0,麒麟985,6400+800+200+200,66,,4,6400,P60
好运来数码手机,9999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> Pro,772464020791,648,广东 深圳,1,0,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
源旺数码专营店,1378.0,5G新品!当天发 华为50pro 16+512G 曲面屏1亿像素高通骁龙新款华,770244231136,576,广东 深圳,0,1,1,0,0,骁龙888 4G,5000+4000+1300+6400,66,,4,6400,Mate 50
源旺数码专营店,1378.0,5G新品!当天发 华为50pro 16+512G 曲面屏1亿像素高通骁龙新款华,770244231136,576,广东 深圳,0,1,1,0,0,骁龙888 4G,5000+4000+1300+6400,66,,4,6400,Mate 50
源旺数码专营店,1378.0,5G新品!当天发 <span class=H>华为</span><span class=H>50</span>pro 16+512G 曲面屏1亿像素高通骁龙新款<span class=H>华为</span>手机官方旗舰店官网正品p <span class=H>mate</span><span class=H>50</span> 60 pro,770244231136,576,广东 深圳,0,1,1,0,0,骁龙888 4G,5000+4000+1300+6400,66,,4,6400,Mate 50
捷园卡数码专营店,1498.0,新品当天发! <span class=H>华为</span>P<span class=H>50</span>系列 12+512G  5g新款1亿像素拍照游戏x<span class=H>50</span>i/P<span class=H>50</span><span class=H>华为</span>手机官方旗舰店官网正品P <span class=H>mate</span> <span class=H>50</span>pro,770023701457,576,广东 深圳,0,1,1,0,0,骁龙888 4G,5000+1300+1200,66,,3,5000,Mate 50
源旺数码专营店,1378.0,5G新品!当天发 华为50pro 16+512G 曲面屏1亿像素高通骁龙新款华,770244231136,576,广东 深圳,0,1,1,0,0,骁龙888 4G,5000+4000+1300+6400,66,,4,6400,Mate 50
源旺数码专营店,1378.0,5G新品!当天发 华为50pro 16+512G 曲面屏1亿像素高通骁龙新款华,770244231136,576,广东 深圳,0,1,1,0,0,骁龙888 4G,5000+4000+1300+6400,66,,4,6400,Mate 50
雅佳盛数码专营店,1488.0,分期免息/送豪华礼 华为P60Pro 12+256G 5G新款曲面屏80系列快充,760953921175,564,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,Mate 50
雅佳盛数码专营店,1488.0,分期免息/送豪华礼 <span class=H>华为</span><span class=H>P60</span>Pro 12+256G 5G新款曲面屏80系列快充<span class=H>华为</span>手机官方旗舰店官网正品50Pro/Mate60,760953921175,564,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
雅佳盛数码专营店,1488.0,分期免息/送豪华礼 <span class=H>华为</span>P60Pro 12+256G 5G新款曲面屏80系列快充<span class=H>华为</span>手机官方旗舰店官网正品<span class=H>50</span>Pro/<span class=H>Mate</span>60,760953921175,564,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,Mate 50
雅佳盛数码专营店,1488.0,分期免息/送豪华礼 华为P60Pro 12+256G 5G新款曲面屏80系列快充,760953921175,564,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,Mate 50
雅佳盛数码专营店,1488.0,分期免息/送豪华礼 华为P60Pro 12+256G 5G新款曲面屏80系列快充,760953921175,564,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,Mate 50
雅佳盛数码专营店,1488.0,分期免息/送豪华礼 华为P60Pro 12+256G 5G新款曲面屏80系列快充,760953921175,564,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,Mate 50
融宸瑜数码专营店,1188.0,分期免息/送豪华礼 HUAWEI/<span class=H>华为</span>nova8手机5G全网通12+256GB大内存新款旗舰游戏官方专卖官网正品店<span class=H>p60</span>/Play8T,737957950705,528,广东 深圳,0,1,1,0,1,麒麟985,6400+800+200+200,66,,4,6400,P60
大富豪数码通讯,1488.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span><span class=H>60</span>Pro+官网100Pro智能手机原装正品荣耀官方旗舰,774502204069,528,北京,0,0,0,0,0,,4800+4000+4800,88,,3,4800,Mate 60
好通数码店,5999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> 256/512GB,771722196612,516,广东 深圳,0,0,1,0,0,骁龙8+ 4G,4800+1300+1200,66,,3,4800,P60
好运来数码手机,9999.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>50</span> Pro,770774025210,504,广东 深圳,1,0,1,0,0,骁龙8+4G,5000+1300+6400,66,,3,6400,Mate 50
向蓝数码城,9999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> Pro  12+512,766551549085,492,广东 深圳,0,0,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
庞派正品体验店,2728.0,当天发Huawei/<span class=H>华为</span> <span class=H>Mate</span> 40pro5G全网通手机鸿蒙系统<span class=H>mate</span><span class=H>60</span>曲面屏,719462940822,480,广东 广州,0,1,1,0,1,麒麟9000,5000+2000+1200,66,,3,5000,Mate 60
桧栀数码,8899.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> Pro 12+512,768324129600,480,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
宏利达数码手机,9999.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>60</span> Pro+,775644282301,468,广东 深圳,1,1,1,0,0,,4800+4000+4800,88,,3,4800,Mate 60
通达汇利数码专营店,1388.0,官方正品 分期免息 Huawei/<span class=H>华为</span> <span class=H>MATE</span> <span class=H>50</span> 系列新款X<span class=H>50</span> 1亿像素曲屏智能新款<span class=H>华为</span>手机官方旗舰店P<span class=H>50</span> pro,765968192161,468,广东 深圳,0,1,1,0,0,第一代骁龙 8+ 4G,5000+1300+1200,66,,3,5000,Mate 50
Mr Bo实体二十年线上店,2799.0,【全国联保】Huawei/<span class=H>华为</span> <span class=H>P60</span> Pro全网通手机昆仑玻璃北斗卫星<span class=H>p60</span>,728772944449,468,北京,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
星星通讯行,9999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span>   256/512GB,741420731353,444,浙江 湖州,0,0,1,0,0,骁龙8+ 4G,4800+1300+1200,66,,3,4800,P60
通达汇利数码专营店,1488.0,分期免息!送豪礼 <span class=H>华为</span>60Pro 12GB+256GB 1亿像素快充骁龙<span class=H>华为</span>手机5G官方旗舰正品店官网正品<span class=H>P60</span> Pro,766041683357,444,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
捷园卡数码专营店,2048.0,分期免息/送豪华礼 Huawei/华为90Pro 512G 5G全网通曲面屏2亿像,770984231343,444,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
捷园卡数码专营店,2048.0,分期免息/送豪华礼 Huawei/<span class=H>华为</span>90Pro 512G 5G全网通曲面屏2亿像素<span class=H>华为</span>手机官方旗舰店官网正品p50/<span class=H>p60</span>pro,770984231343,444,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
捷园卡数码专营店,2048.0,分期免息/送豪华礼 Huawei/华为90Pro 512G 5G全网通曲面屏2亿像,770984231343,444,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
桧栀数码,5999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span> 256/512GB,771773362007,420,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+1200,66,,3,4800,P60
华一数码通讯,5999.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>50</span> Pro 8+256GB,762771971672,420,浙江 金华,0,0,1,0,0,骁龙8+4G,5000+1300+6400,66,,3,6400,Mate 50
强大数码企业店,2789.0,12+512GHuawei/<span class=H>华为</span> <span class=H>P60</span> Art 新品旗舰手机<span class=H>p60</span>art 鸿蒙系统<span class=H>p60</span>Pro,767171720742,408,河北 唐山,0,1,1,0,0,骁龙8+ 4G,4800+4000+4800,88,,3,4800,P60
红橙子数码专营店,1399.0,顺丰闪发【新春开门红】Huawei/<span class=H>华为</span>P50Pro手机5G全网通12+256GB大内存学生老年人智能<span class=H>华为</span>手机<span class=H>p60</span>畅玩50plus,756311268618,408,广东 深圳,0,1,1,0,0,骁龙888 4G,5000+4000+1300+6400,66,,4,6400,P60
海康智能数码专营店,1488.0,分期免息/送豪华礼 HUAWEI/<span class=H>华为</span><span class=H>P60</span> Pro 12+256G 5G曲面屏手机快充游戏旗舰官网官方正品店鸿蒙80SE/70/90pro,701595522468,396,广东 深圳,0,1,1,0,1,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
正品智能数码优选店,9999.0,Huawei/<span class=H>华为</span> <span class=H>P60</span>,751659549690,396,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+1200,66,,3,4800,P60
莓文化,2599.0,Huawei/<span class=H>华为</span> <span class=H>MATE</span> <span class=H>50</span> 音乐手机   <span class=H>mate</span><span class=H>50</span> 拍照手机 游戏手机,707757799124,384,浙江 杭州,0,0,1,0,0,第一代骁龙 8+ 4G,5000+1300+1200,66,,3,5000,Mate 50
金钊通讯,6598.0,秒发 Huawei/<span class=H>华为</span> <span class=H>Mate</span> 60 Pro麒麟芯片遥遥领先双卫星通话手机,741129300257,372,广东 深圳,1,1,1,0,1,,5000+1200+4800,88,,3,5000,Mate 50
华胜通数码,4406.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>50</span> Pro 超光变XMAGE影像手机鸿蒙系统 官网旗舰,765546081821,372,广东 中山,0,1,1,0,0,骁龙8+4G,5000+1300+6400,66,,3,6400,Mate 50
捷园卡数码专营店,1488.0,当天发/分期免息! <span class=H>华为</span>60pro 12+256GB 5G新款80SE 66W快充拍照游戏<span class=H>华为</span>手机官方旗舰正品店官网正品<span class=H>p60</span>pro,770978810361,372,广东 深圳,0,1,1,0,0,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
金钊通讯,6598.0,秒发 Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>60</span> Pro麒麟芯片遥遥领先双卫星通话手机,741129300257,372,广东 深圳,1,1,1,0,1,,5000+1200+4800,88,,3,5000,Mate 60
巨利泰数码专营店,1799.0,顺丰速发【先用后付】Huawei/<span class=H>华为</span>nova11系列8+512G大内存学生老年人官方旗舰正品店官网智能<span class=H>华为</span>手机<span class=H>p60</span>pro,749571080268,372,广东 深圳,1,1,1,0,0,高通骁龙™ 680,10000+800+200,66,,3,10000,P60
优品数码,3499.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>50</span> Pro【送影视VIP】鸿蒙os系统新一代骁龙8+,734006061903,372,江苏 常州,0,0,1,0,0,骁龙8+4G,5000+1300+6400,66,,3,6400,Mate 50
圣光数码,15999.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>60</span> Pro+ 新品高端手机 国行正品,738691339850,372,北京,1,1,1,0,0,,4800+4000+4800,88,,3,4800,Mate 60
德盛数码好店,9999.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>50</span> Pro,735569107030,360,广东 深圳,1,0,1,0,0,骁龙8+4G,5000+1300+6400,66,,3,6400,Mate 50
微微通讯,6258.0,【同城闪送】Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>60</span> 5G全网通 原装正品,741201433134,360,北京,0,0,1,0,0,,5000+1200+1200,66,,3,5000,Mate 60
信息港数码专营店,7409.0,24期分期+顺丰现货速发】HUAWEI/<span class=H>华为</span><span class=H>Mate</span> <span class=H>60</span>Pro手机<span class=H>华为</span>官方旗舰店正品新款智能学生手机鸿蒙<span class=H>华为</span><span class=H>mate</span><span class=H>60</span>pro+,736478471493,360,广东 深圳,1,1,1,0,0,,5000+1200+4800,88,,3,5000,Mate 60
欧来美数码专营店,1488.0,分期免息/新品顺丰发！新款90Pro系列 5G曲面屏手机游戏2亿像素拍照旗舰官网店<span class=H>华为</span>手机nova9Pro/<span class=H>P60</span> mate50,763441103521,360,广东 深圳,1,1,1,0,1,骁龙8+ 4G,4800+1300+4800,88,,3,4800,P60
微微通讯,6258.0,【同城闪送】Huawei/<span class=H>华为</span> <span class=H>Mate</span> 60 5G全网通 原装正品,741201433134,360,北京,0,0,1,0,0,,5000+1200+1200,66,,3,5000,Mate 50
佰亿数码手机,9999.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>50</span> Pro,770378804961,348,广东 深圳,0,0,1,0,0,骁龙8+4G,5000+1300+6400,66,,3,6400,Mate 50
晟誉祥手机专营店,1488.0,现货速发/送好礼HUAWEI/<span class=H>华为</span>P<span class=H>50</span> Pro系列新款X<span class=H>50</span>i+ 5G智能手机1亿像素官方旗舰正品店官网直降<span class=H>华为</span>手机<span class=H>mate</span>60,770505395617,348,广东 深圳,0,1,1,0,0,骁龙888 4G,5000+4000+1300+6400,66,,4,6400,Mate 50
佰亿甄选,19999.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>60</span> Pro+,773380709490,348,北京,0,0,1,0,0,,4800+4000+4800,88,,3,4800,Mate 60
文胜数码店,8360.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>60</span> Pro+ 卫星通信 新品现货,768570709803,324,北京,0,0,1,0,0,,4800+4000+4800,88,,3,4800,Mate 60
米佳手机店,5838.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>60</span> Pro鸿蒙麒麟芯片官方正品旗舰卫星通话手机,772589587457,312,广东 珠海,0,0,1,0,0,,5000+1200+4800,88,,3,5000,Mate 60
米佳手机店,5838.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> 60 Pro鸿蒙麒麟芯片官方正品旗舰卫星通话手机,772589587457,312,广东 珠海,0,0,1,0,0,,5000+1200+4800,88,,3,5000,Mate 50
易捷严选数码,2518.0,Huawei/华为 Mate 20 X (5G全网通7.2寸大屏幕手机麒麟980商务机,742055775544,288,广东 深圳,0,1,1,0,1,海思麒麟 980,4000+2000+800,40,,3,4000,Mate 50
欧来美数码专营店,1538.0,分期免息/顺丰速发 <span class=H>华为</span>P<span class=H>50</span> Pro 12+512GB新款X<span class=H>50</span>i + 5G智能手机1亿像素官方旗舰正品店官网<span class=H>华为</span>手机<span class=H>mate</span>60,770000331754,288,广东 深圳,1,1,1,0,0,骁龙888 4G,5000+4000+1300+6400,66,,4,6400,Mate 50
欧来美数码专营店,1388.0,当天发/分期免息 送豪华礼 <span class=H>华为</span> <span class=H>MATE</span> <span class=H>50</span>系列 新款x<span class=H>50</span> 5G曲面屏1亿像素为手机官方旗舰正品店官网正品,752104679487,288,广东 深圳,1,1,1,0,0,第一代骁龙 8+ 4G,5000+1300+1200,66,,3,5000,Mate 50
简三数码,3419.0,新上架Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>50</span> Pro鸿蒙旗舰拍照手机,739924404018,288,上海,0,0,1,0,0,骁龙8+4G,5000+1300+6400,66,,3,6400,Mate 50
兴卓聚力,12999.0,Huawei/<span class=H>华为</span> <span class=H>Mate</span> <span class=H>60</span> Pro+,765672873371,288,北京,0,0,1,0,0,,4800+4000+4800,88,,3,4800,Mate 60
易捷严选数码,2518.0,Huawei/华为 Mate 20 X (5G全网通7.2寸大屏幕手机麒麟980商务机,742055775544,288,广东 深圳,0,1,1,0,1,海思麒麟 980,4000+2000+800,40,,3,4000,Mate 50
